Lat, Lon, days_out, MaxT, MinT 
34.938671 -104.682487 4 18.99 4.93
34.938671 -104.682487 5 22.22 12.66
34.938671 -104.682487 6 22.16 10.88
34.938671 -104.682487 7 22.16 10.88
42.531181 -75.523514 0 13.59 7.46
42.531181 -75.523514 1 20.76 9.17
42.531181 -75.523514 2 17.13 6.23
42.531181 -75.523514 3 16.07 6.23
42.531181 -75.523514 4 15.1 7.23
42.531181 -75.523514 5 10.33 2.03
42.531181 -75.523514 6 11.93 3.06
42.531181 -75.523514 7 10.33 2.03
41.967251 -87.807564 0 13.57 8.08
41.967251 -87.807564 1 12.2 7.16
41.967251 -87.807564 2 10.51 3.78
41.967251 -87.807564 3 8.51 3.78
41.967251 -87.807564 4 15 5.62
41.967251 -87.807564 5 13.17 5.02
41.967251 -87.807564 6 14.78 5.61
41.967251 -87.807564 7 9.78 1.51
41.51894 -83.803833 0 10.86 1.27
41.51894 -83.803833 1 12.66 3.6
41.51894 -83.803833 2 14.68 4.72
41.51894 -83.803833 3 13.97 4.53
41.51894 -83.803833 4 17.85 7.62
41.51894 -83.803833 5 15.47 8.62
41.51894 -83.803833 6 12.46 4.48
41.51894 -83.803833 7 12.46 4.48
30.58824 -91.168159 0 24.21 19.36
30.58824 -91.168159 1 21.16 15.43
30.58824 -91.168159 2 22.23 17.03
30.58824 -91.168159 3 21.55 15.9
30.58824 -91.168159 4 27.2 15.98
30.58824 -91.168159 5 23.02 17.26
30.58824 -91.168159 6 25.53 20.76
30.58824 -91.168159 7 26.98 16.41
42.217312 -73.864571 0 18.89 13.45
42.217312 -73.864571 1 21.39 9.02
42.217312 -73.864571 2 18.42 8.66
42.217312 -73.864571 3 17.55 7.28
42.217312 -73.864571 4 19.1 9.43
42.217312 -73.864571 5 19.07 11.87
42.217312 -73.864571 6 13.93 6.81
42.217312 -73.864571 7 11.98 1.94
33.600941 -86.956108 0 23.24 18.27
33.600941 -86.956108 1 20.71 14.76
33.600941 -86.956108 2 24.26 16.25
33.600941 -86.956108 3 20 13.95
33.600941 -86.956108 4 22.05 14.23
33.600941 -86.956108 5 22.67 13.86
33.600941 -86.956108 6 20.58 5.13
33.600941 -86.956108 7 25.53 12.76
34.989861 -81.100906 0 20.64 11.71
34.989861 -81.100906 1 26.38 13.62
34.989861 -81.100906 2 25.33 12.58
34.989861 -81.100906 3 24.8 11.8
34.989861 -81.100906 4 25.75 12.82
34.989861 -81.100906 5 20.52 15.01
34.989861 -81.100906 6 17.38 7.88
34.989861 -81.100906 7 25.13 15.94
43.025902 -77.745277 0 11.38 3.63
43.025902 -77.745277 1 18.63 8.78
43.025902 -77.745277 2 15.83 5.75
43.025902 -77.745277 3 14.5 5.48
43.025902 -77.745277 4 13.75 4.98
43.025902 -77.745277 5 11.17 8.32
43.025902 -77.745277 6 9.03 1.28
43.025902 -77.745277 7 9.03 1.28
38.935108 -74.906013 0 21.56 18.34
38.935108 -74.906013 1 13.6 7.88
38.935108 -74.906013 2 13.06 7.46
38.935108 -74.906013 3 12.88 6.83
38.935108 -74.906013 4 11.8 7.01
38.935108 -74.906013 5 11.68 7.38
38.935108 -74.906013 6 11.68 7.38
38.935108 -74.906013 7 13.93 9.84
34.163929 -109.989548 0 22 12.96
34.163929 -109.989548 1 25.98 10.05
34.163929 -109.989548 2 21.63 5.04
34.163929 -109.989548 3 20.5 7.1
34.163929 -109.989548 4 22.55 4.93
34.163929 -109.989548 5 20.43 9.38
34.163929 -109.989548 6 20.43 9.38
34.163929 -109.989548 7 20.33 2.11
29.942699 -89.963402 0 25.05 20.71
29.942699 -89.963402 1 26.07 16.43
29.942699 -89.963402 2 24.28 16.54
29.942699 -89.963402 3 24.66 15.95
29.942699 -89.963402 4 25.98 17.57
29.942699 -89.963402 5 23.03 17.53
29.942699 -89.963402 6 25.58 21.07
29.942699 -89.963402 7 23.03 17.53
33.74308 -117.1092 0 17.37 6.16
33.74308 -117.1092 1 19.01 6.67
33.74308 -117.1092 2 21.08 6
33.74308 -117.1092 3 21.71 5.5
33.74308 -117.1092 4 18.34 8.88
33.74308 -117.1092 5 20.78 4.73
33.74308 -117.1092 6 19.33 3.47
33.74308 -117.1092 7 22.96 7.06
33.195999 -80.013138 0 27.95 23.92
33.195999 -80.013138 1 27.19 15.69
33.195999 -80.013138 2 23.73 10.51
33.195999 -80.013138 3 23.66 10.35
33.195999 -80.013138 4 23.65 17.48
33.195999 -80.013138 5 19.33 11.98
33.195999 -80.013138 6 25.08 18.57
33.195999 -80.013138 7 25.93 19.11
38.24535 -85.538849 0 22.78 8.26
38.24535 -85.538849 1 23.21 10.18
38.24535 -85.538849 2 22.02 9.82
38.24535 -85.538849 3 21.01 8.58
38.24535 -85.538849 4 21.58 10.76
38.24535 -85.538849 5 20.87 12.37
38.24535 -85.538849 6 19.08 15.32
38.24535 -85.538849 7 18.21 10.06
40.895378 -73.807083 0 19.41 15.36
40.895378 -73.807083 1 19.05 7.46
40.895378 -73.807083 2 17.55 5.58
40.895378 -73.807083 3 17.55 5.58
40.895378 -73.807083 4 17.7 9.37
40.895378 -73.807083 5 13.33 5.63
40.895378 -73.807083 6 13.33 5.63
40.895378 -73.807083 7 14.58 5.64
40.721432 -89.272858 0 16.31 6.96
40.721432 -89.272858 1 13.26 4.48
40.721432 -89.272858 2 14.64 6.32
40.721432 -89.272858 3 14.26 5.23
40.721432 -89.272858 4 18.2 10.73
40.721432 -89.272858 5 16.02 9.97
40.721432 -89.272858 6 17.46 6.78
40.721432 -89.272858 7 17.46 6.78
38.87952 -82.996841 0 23.51 10.2
38.87952 -82.996841 1 19.98 8.09
38.87952 -82.996841 2 20.83 9.23
38.87952 -82.996841 3 20.6 9.23
38.87952 -82.996841 4 22 12.17
38.87952 -82.996841 5 19.82 10.62
38.87952 -82.996841 6 19.68 12.27
38.87952 -82.996841 7 15.28 7.51
33.91346 -82.293457 0 24.25 16.67
33.91346 -82.293457 1 28.22 14.55
33.91346 -82.293457 2 27.98 15.3
33.91346 -82.293457 3 27.31 12.85
33.91346 -82.293457 4 27.5 13.72
33.91346 -82.293457 5 19.63 9.33
33.91346 -82.293457 6 19.63 9.33
33.91346 -82.293457 7 27.08 15.16
39.73428 -74.918221 0 26.37 19.38
39.73428 -74.918221 1 21.52 5.04
39.73428 -74.918221 2 20.27 3.47
39.73428 -74.918221 3 20.16 3.23
39.73428 -74.918221 4 22.68 1.96
39.73428 -74.918221 5 24.07 13.17
39.73428 -74.918221 6 14.88 5.48
39.73428 -74.918221 7 16.38 7.84
40.403118 -79.778099 0 18.54 9.09
40.403118 -79.778099 1 18.13 8.53
40.403118 -79.778099 2 18.24 9.52
40.403118 -79.778099 3 16.06 6.98
40.403118 -79.778099 4 18.21 10.11
40.403118 -79.778099 5 15.07 9.27
40.403118 -79.778099 6 12.48 1.48
40.403118 -79.778099 7 13.28 4.51
29.998831 -95.176598 0 31.62 22.12
29.998831 -95.176598 1 29.16 17.43
29.998831 -95.176598 2 29.76 18.76
29.998831 -95.176598 3 29.21 18.2
29.998831 -95.176598 4 29.28 17.52
29.998831 -95.176598 5 26.43 16.48
29.998831 -95.176598 6 26.43 16.48
29.998831 -95.176598 7 26.43 18.96
46.250969 -119.901703 0 15.06 10.12
46.250969 -119.901703 1 12.33 6.35
46.250969 -119.901703 2 12.28 6.18
46.250969 -119.901703 3 12.33 6.35
46.250969 -119.901703 4 13.73 5.31
46.250969 -119.901703 5 13.17 8.06
46.250969 -119.901703 6 13.98 3.42
46.250969 -119.901703 7 19.51 7.98
39.120949 -75.521873 0 22.08 11.43
39.120949 -75.521873 1 24.59 9.63
39.120949 -75.521873 2 23.78 9.45
39.120949 -75.521873 3 23.16 8.3
39.120949 -75.521873 4 17.95 11.93
39.120949 -75.521873 5 22.12 13.96
39.120949 -75.521873 6 16.28 9.71
39.120949 -75.521873 7 15.53 9.24
64.800003 -147.533325 0 12.88 -2.91
64.800003 -147.533325 1 10.43 -5.92
64.800003 -147.533325 2 4.83 -7.39
64.800003 -147.533325 3 6.18 -11.33
64.800003 -147.533325 4 7.84 -7.13
64.800003 -147.533325 5 4.77 -6.54
64.800003 -147.533325 6 4.96 -2.25
64.800003 -147.533325 7 4.96 -2.25
48.051762 -122.177078 0 11.73 5.46
48.051762 -122.177078 1 11.47 5.05
48.051762 -122.177078 2 6.51 3.85
48.051762 -122.177078 3 9.48 3.27
48.051762 -122.177078 4 9.39 5.72
48.051762 -122.177078 5 8.47 4.47
48.051762 -122.177078 6 10.98 2.72
48.051762 -122.177078 7 8.01 4.54
34.062511 -118.122849 0 25.64 14.46
34.062511 -118.122849 1 21.76 7.92
34.062511 -118.122849 2 21.16 8.56
34.062511 -118.122849 3 21.46 7.55
34.062511 -118.122849 4 19.05 7.26
34.062511 -118.122849 5 17.82 9.26
34.062511 -118.122849 6 17.53 6.22
34.062511 -118.122849 7 19.01 10.51
37.834728 -97.373383 0 25.35 15.89
37.834728 -97.373383 1 25.11 12.16
37.834728 -97.373383 2 21.61 6.33
37.834728 -97.373383 3 21.11 5.1
37.834728 -97.373383 4 24.64 13.63
37.834728 -97.373383 5 23.08 6.28
37.834728 -97.373383 6 27.03 14.32
37.834728 -97.373383 7 20.51 12.19
34.13488 -79.939789 0 30.02 21.8
34.13488 -79.939789 1 29.06 14.37
34.13488 -79.939789 2 26.19 14.76
34.13488 -79.939789 3 26.31 10.95
34.13488 -79.939789 4 26 14.48
34.13488 -79.939789 5 21.92 15.72
34.13488 -79.939789 6 26.88 18.32
34.13488 -79.939789 7 27.18 17.31
44.47868 -69.517258 0 15.55 8.8
44.47868 -69.517258 1 14.56 2.76
44.47868 -69.517258 2 15.71 6.97
44.47868 -69.517258 3 13.8 1.83
44.47868 -69.517258 4 12.45 4.72
44.47868 -69.517258 5 12.87 9.67
44.47868 -69.517258 6 11.23 5.13
44.47868 -69.517258 7 5.48 -1.61
31.251841 -89.837578 0 25.01 19.97
31.251841 -89.837578 1 25.38 16.91
31.251841 -89.837578 2 24.84 16.34
31.251841 -89.837578 3 24.66 16
31.251841 -89.837578 4 24.58 17.27
31.251841 -89.837578 5 25.03 11.78
31.251841 -89.837578 6 25.03 11.78
31.251841 -89.837578 7 27.78 16.36
41.748131 -86.125687 0 9.28 3.21
41.748131 -86.125687 1 8.94 3.15
41.748131 -86.125687 2 9.91 3.47
41.748131 -86.125687 3 11.15 3.38
41.748131 -86.125687 4 13.45 5.77
41.748131 -86.125687 5 11.02 4.82
41.748131 -86.125687 6 14.03 6.12
41.748131 -86.125687 7 10.18 0.51
44.998581 -93.20578 0 13.78 6.1
44.998581 -93.20578 1 15.55 6.21
44.998581 -93.20578 2 13.97 4.07
44.998581 -93.20578 3 13.46 3.6
44.998581 -93.20578 4 12.93 4.46
44.998581 -93.20578 5 14.17 4.36
44.998581 -93.20578 6 16.18 10.82
44.998581 -93.20578 7 12.56 2.66
28.1614 -81.601738 0 28.4 18.61
28.1614 -81.601738 1 26.53 13.53
28.1614 -81.601738 2 28.93 15.14
28.1614 -81.601738 3 29.06 16.7
28.1614 -81.601738 4 27.5 18.58
28.1614 -81.601738 5 27.17 17.86
28.1614 -81.601738 6 29.68 19.82
28.1614 -81.601738 7 29.78 18.21
28.03446 -80.588661 0 30.53 20.99
28.03446 -80.588661 1 28.13 18.42
28.03446 -80.588661 2 28.55 15.58
28.03446 -80.588661 3 28.71 19.15
28.03446 -80.588661 4 28.58 17.02
28.03446 -80.588661 5 29.17 20.16
28.03446 -80.588661 6 29.33 19.77
28.03446 -80.588661 7 28.98 17.51
40.26482 -75.611847 0 16.66 9.28
40.26482 -75.611847 1 22.26 10.61
40.26482 -75.611847 2 20.51 8.89
40.26482 -75.611847 3 18.66 8.5
40.26482 -75.611847 4 21.35 11.98
40.26482 -75.611847 5 23.37 12.37
40.26482 -75.611847 6 18.08 7.96
40.26482 -75.611847 7 15.48 6.64
42.4795 -79.333931 0 10.59 1.69
42.4795 -79.333931 1 17.04 5.38
42.4795 -79.333931 2 13.97 2.88
42.4795 -79.333931 3 13.71 2.88
42.4795 -79.333931 4 13.83 6.21
42.4795 -79.333931 5 15.57 8.17
42.4795 -79.333931 6 14.08 4.12
42.4795 -79.333931 7 9.93 0.98
39.704208 -86.399437 0 14.02 6.29
39.704208 -86.399437 1 12.24 5.27
39.704208 -86.399437 2 14.94 5.67
39.704208 -86.399437 3 13.05 5.68
39.704208 -86.399437 4 18.6 8.87
39.704208 -86.399437 5 16.92 7.57
39.704208 -86.399437 6 16.51 4.68
39.704208 -86.399437 7 16.51 4.68
35.173382 -106.62336 0 26.92 23
35.173382 -106.62336 1 24.41 17.62
35.173382 -106.62336 2 22.5 6.46
35.173382 -106.62336 3 21.86 5.2
35.173382 -106.62336 4 20.35 8.53
35.173382 -106.62336 5 20.38 6.68
35.173382 -106.62336 6 18.68 7.37
35.173382 -106.62336 7 17.28 3.71
37.581409 -101.355171 0 26.62 22.86
37.581409 -101.355171 1 24.65 7.88
37.581409 -101.355171 2 22.91 8.84
37.581409 -101.355171 3 21.73 6.1
37.581409 -101.355171 4 24.46 6.62
37.581409 -101.355171 5 27.07 11.66
37.581409 -101.355171 6 25.76 9.88
37.581409 -101.355171 7 25.76 9.88
45.287899 -122.535637 0 11.04 7.89
45.287899 -122.535637 1 11.76 8.6
45.287899 -122.535637 2 11 6.25
45.287899 -122.535637 3 11.01 6.27
45.287899 -122.535637 4 9.93 4.95
45.287899 -122.535637 5 15.41 5.73
45.287899 -122.535637 6 15.41 5.73
45.287899 -122.535637 7 15.41 5.73
21.91633 -159.589951 0 25.21 23.11
21.91633 -159.589951 1 26.47 23.31
21.91633 -159.589951 2 25.98 21.8
21.91633 -159.589951 3 25.73 22.37
21.91633 -159.589951 4 25.39 23.97
21.91633 -159.589951 5 25.52 23.67
21.91633 -159.589951 6 24.96 23.65
21.91633 -159.589951 7 25.51 23.78
35.012299 -85.704407 0 22.05 13.35
35.012299 -85.704407 1 22.64 11.21
35.012299 -85.704407 2 22.46 10.58
35.012299 -85.704407 3 21.7 10.58
35.012299 -85.704407 4 22.63 12.26
35.012299 -85.704407 5 18.93 2.53
35.012299 -85.704407 6 18.93 2.53
35.012299 -85.704407 7 23.88 12.96
40.489792 -81.445671 0 19.46 10.15
40.489792 -81.445671 1 18.34 9.04
40.489792 -81.445671 2 17.59 7.98
40.489792 -81.445671 3 16.75 7.98
40.489792 -81.445671 4 19.36 10.56
40.489792 -81.445671 5 13.28 2.63
40.489792 -81.445671 6 16.98 8.42
40.489792 -81.445671 7 13.28 2.63
36.145111 -82.416809 0 13.88 7.12
36.145111 -82.416809 1 22.3 9.18
36.145111 -82.416809 2 20.36 11.94
36.145111 -82.416809 3 22.7 9.65
36.145111 -82.416809 4 21.35 11.48
36.145111 -82.416809 5 20.02 12.91
36.145111 -82.416809 6 16.03 0.38
36.145111 -82.416809 7 19.58 10.84
41.855049 -84.353844 0 10.86 1.27
41.855049 -84.353844 1 12.66 3.6
41.855049 -84.353844 2 14.68 4.72
41.855049 -84.353844 3 13.97 4.53
41.855049 -84.353844 4 17.85 7.62
41.855049 -84.353844 5 15.47 8.62
41.855049 -84.353844 6 12.46 4.48
41.855049 -84.353844 7 12.46 4.48
27.41254 -82.658989 0 20.71 20.57
27.41254 -82.658989 1 22.75 21
27.41254 -82.658989 2 22.12 20.88
27.41254 -82.658989 3 22.75 21
27.41254 -82.658989 4 21.35 20.72
27.41254 -82.658989 5 22.42 21.66
27.41254 -82.658989 6 21.96 19.98
27.41254 -82.658989 7 23.48 22.71
34.67231 -86.034149 0 22.05 13.35
34.67231 -86.034149 1 22.64 11.21
34.67231 -86.034149 2 22.46 10.58
34.67231 -86.034149 3 21.7 10.58
34.67231 -86.034149 4 22.3 14.38
34.67231 -86.034149 5 18.93 2.53
34.67231 -86.034149 6 18.93 2.53
34.67231 -86.034149 7 23.88 12.96
41.779751 -89.689003 0 17.9 6.62
41.779751 -89.689003 1 13.18 2.89
41.779751 -89.689003 2 15.24 6.72
41.779751 -89.689003 3 14.56 3.83
41.779751 -89.689003 4 17 8.77
41.779751 -89.689003 5 15.32 8.92
41.779751 -89.689003 6 16.48 6.22
41.779751 -89.689003 7 12.91 1.61
39.54007 -82.407097 0 22.72 11.78
39.54007 -82.407097 1 17 8.43
39.54007 -82.407097 2 19.18 8.72
39.54007 -82.407097 3 18.75 8.38
39.54007 -82.407097 4 21.35 11.37
39.54007 -82.407097 5 13.33 2.03
39.54007 -82.407097 6 13.33 2.03
39.54007 -82.407097 7 13.78 4.76
44.748859 -92.802147 0 14.95 7.09
44.748859 -92.802147 1 13.59 3.3
44.748859 -92.802147 2 14.18 4.25
44.748859 -92.802147 3 13.46 3.6
44.748859 -92.802147 4 14.69 5.23
44.748859 -92.802147 5 14.17 4.36
44.748859 -92.802147 6 16.18 10.82
44.748859 -92.802147 7 12.56 2.66
37.363541 -118.395111 0 20.05 7.38
37.363541 -118.395111 1 19.58 5.6
37.363541 -118.395111 2 20.05 6.15
37.363541 -118.395111 3 20.05 6.15
37.363541 -118.395111 4 11.5 2.77
37.363541 -118.395111 5 15.77 -0.24
37.363541 -118.395111 6 12.28 -2.18
37.363541 -118.395111 7 15.86 2.81
34.051491 -84.071297 0 20.36 13.74
34.051491 -84.071297 1 24.55 14
34.051491 -84.071297 2 26.44 14.66
34.051491 -84.071297 3 25.8 13.6
34.051491 -84.071297 4 24.35 13.28
34.051491 -84.071297 5 18.73 4.98
34.051491 -84.071297 6 23.08 16.66
34.051491 -84.071297 7 18.73 4.98
41.643581 -109.265678 0 15.46 6.32
41.643581 -109.265678 1 15.81 4.64
41.643581 -109.265678 2 14.35 3.6
41.643581 -109.265678 3 14.35 3.6
41.643581 -109.265678 4 13.95 3.47
41.643581 -109.265678 5 11.37 0.52
41.643581 -109.265678 6 12.11 1.38
41.643581 -109.265678 7 11.51 1.06
37.341251 -79.9431 0 22.02 13.84
37.341251 -79.9431 1 25.19 11.76
37.341251 -79.9431 2 23.01 10.09
37.341251 -79.9431 3 24.4 10.85
37.341251 -79.9431 4 23.35 12.28
37.341251 -79.9431 5 15.58 3.63
37.341251 -79.9431 6 15.58 3.63
37.341251 -79.9431 7 21.48 10.59
39.986221 -75.275459 0 26.37 19.38
39.986221 -75.275459 1 21.52 5.04
39.986221 -75.275459 2 20.27 3.47
39.986221 -75.275459 3 20.16 3.23
39.986221 -75.275459 4 22.68 1.96
39.986221 -75.275459 5 24.07 13.17
39.986221 -75.275459 6 18.58 9.41
39.986221 -75.275459 7 16.38 7.84
36.98801 -121.956627 0 18.66 10.93
36.98801 -121.956627 1 15.85 8.33
36.98801 -121.956627 2 14.53 6.3
36.98801 -121.956627 3 12.81 6.31
36.98801 -121.956627 4 12.59 9.92
36.98801 -121.956627 5 14.27 11.06
36.98801 -121.956627 6 14.38 10.42
36.98801 -121.956627 7 12.43 9.28
39.527809 -87.360298 0 14.41 6.82
39.527809 -87.360298 1 14.36 6.28
39.527809 -87.360298 2 16 7.12
39.527809 -87.360298 3 13.71 6.83
39.527809 -87.360298 4 18.48 10.46
39.527809 -87.360298 5 17.51 4.73
39.527809 -87.360298 6 15.93 8.72
39.527809 -87.360298 7 17.51 4.73
40.27676 -75.914101 0 16.66 9.28
40.27676 -75.914101 1 22.26 10.61
40.27676 -75.914101 2 20.25 8.49
40.27676 -75.914101 3 18.66 8.5
40.27676 -75.914101 4 21.35 11.98
40.27676 -75.914101 5 14.08 4.83
40.27676 -75.914101 6 18.08 7.96
40.27676 -75.914101 7 15.48 6.64
47.90324 -91.867088 0 10.01 -2.04
47.90324 -91.867088 1 7.39 -2.03
47.90324 -91.867088 2 9.2 -2.98
47.90324 -91.867088 3 10.16 0.38
47.90324 -91.867088 4 9.64 -1.53
47.90324 -91.867088 5 10.83 1.26
47.90324 -91.867088 6 10.83 1.26
47.90324 -91.867088 7 12.98 -4.14
36.025249 -115.241943 0 33.91 22.93
36.025249 -115.241943 1 30.04 17.77
36.025249 -115.241943 2 29.38 16.87
36.025249 -115.241943 3 29.21 16.75
36.025249 -115.241943 4 25.25 11.27
36.025249 -115.241943 5 23.87 13.82
36.025249 -115.241943 6 18.53 10.47
36.025249 -115.241943 7 26.13 10.28
43.547581 -71.406738 0 20.22 11.59
43.547581 -71.406738 1 18.2 6.16
43.547581 -71.406738 2 16.88 5.88
43.547581 -71.406738 3 14.5 1.53
43.547581 -71.406738 4 15.55 4.31
43.547581 -71.406738 5 10.78 2.51
43.547581 -71.406738 6 10.43 1.21
43.547581 -71.406738 7 4.33 -1.36
35.56089 -97.55143 0 26.12 15.48
35.56089 -97.55143 1 26.55 15.98
35.56089 -97.55143 2 23.05 9.12
35.56089 -97.55143 3 22.81 8.65
35.56089 -97.55143 4 22.58 7.12
35.56089 -97.55143 5 23.92 10.16
35.56089 -97.55143 6 28.91 17.48
35.56089 -97.55143 7 22.66 13.46
37.38105 -121.817451 0 18.66 10.93
37.38105 -121.817451 1 16.44 8.48
37.38105 -121.817451 2 14.53 6.3
37.38105 -121.817451 3 12.81 6.31
37.38105 -121.817451 4 12.43 6.85
37.38105 -121.817451 5 14.27 11.06
37.38105 -121.817451 6 14.38 10.42
37.38105 -121.817451 7 12.43 9.28
43.748611 -87.977043 0 10.8 2.65
43.748611 -87.977043 1 11.83 2.64
43.748611 -87.977043 2 8.99 0.22
43.748611 -87.977043 3 9.21 0.68
43.748611 -87.977043 4 11 3.62
43.748611 -87.977043 5 10.78 3.56
43.748611 -87.977043 6 10.58 1.32
43.748611 -87.977043 7 8.36 -1.29
33.744461 -118.387016 0 21.64 9.75
33.744461 -118.387016 1 21.76 7.92
33.744461 -118.387016 2 21.47 7.55
33.744461 -118.387016 3 21.46 7.55
33.744461 -118.387016 4 16.29 10.03
33.744461 -118.387016 5 17.82 9.26
33.744461 -118.387016 6 17.53 6.22
33.744461 -118.387016 7 19.01 10.51
40.121498 -75.339897 0 26.37 19.38
40.121498 -75.339897 1 21.52 5.04
40.121498 -75.339897 2 20.26 3.46
40.121498 -75.339897 3 20.16 3.23
40.121498 -75.339897 4 22.68 1.96
40.121498 -75.339897 5 24.07 13.17
40.121498 -75.339897 6 14.88 5.48
40.121498 -75.339897 7 16.38 7.84
41.343971 -75.738533 0 15.79 8.84
41.343971 -75.738533 1 21.42 8.47
41.343971 -75.738533 2 16.31 8.03
41.343971 -75.738533 3 15.7 8.03
41.343971 -75.738533 4 18.45 8.46
41.343971 -75.738533 5 16.77 11.47
41.343971 -75.738533 6 15.28 6.66
41.343971 -75.738533 7 13.03 3.84
30.46298 -86.539398 0 19.84 18.95
30.46298 -86.539398 1 19.09 18.39
30.46298 -86.539398 2 19.02 18.55
30.46298 -86.539398 3 18.98 18.65
30.46298 -86.539398 4 20.6 19.33
30.46298 -86.539398 5 19.88 18.33
30.46298 -86.539398 6 19.88 18.33
30.46298 -86.539398 7 19.88 18.33
41.118279 -112.084106 0 21.6 5.8
41.118279 -112.084106 1 18.16 4.41
41.118279 -112.084106 2 19.12 3.53
41.118279 -112.084106 3 18.56 3.53
41.118279 -112.084106 4 16.8 7.12
41.118279 -112.084106 5 18.18 13.28
41.118279 -112.084106 6 10.08 7.11
41.118279 -112.084106 7 17.91 8.11
36.11285 -89.261742 0 25.39 14.06
36.11285 -89.261742 1 23.2 12.11
36.11285 -89.261742 2 22.73 11.43
36.11285 -89.261742 3 22.26 11.43
36.11285 -89.261742 4 23.6 12.33
36.11285 -89.261742 5 22.42 13.17
36.11285 -89.261742 6 21.71 4.53
36.11285 -89.261742 7 23.18 15.11
41.070599 -85.014412 0 12.25 3.97
41.070599 -85.014412 1 14.34 4.72
41.070599 -85.014412 2 13.38 4.33
41.070599 -85.014412 3 12.7 4.33
41.070599 -85.014412 4 17.3 7.62
41.070599 -85.014412 5 16.27 7.12
41.070599 -85.014412 6 14.66 5.03
41.070599 -85.014412 7 11.56 2.21
38.04921 -87.27417 0 20.93 8.13
38.04921 -87.27417 1 20.34 8.71
38.04921 -87.27417 2 20.58 9.22
38.04921 -87.27417 3 19.25 7.98
38.04921 -87.27417 4 23.5 12.73
38.04921 -87.27417 5 21.82 11.62
38.04921 -87.27417 6 20.18 14.82
38.04921 -87.27417 7 19.51 3.88
32.319038 -84.517143 0 22.76 13.26
32.319038 -84.517143 1 27.01 14.59
32.319038 -84.517143 2 26.31 13.8
32.319038 -84.517143 3 26.2 13.65
32.319038 -84.517143 4 25.35 15.33
32.319038 -84.517143 5 21.83 7.33
32.319038 -84.517143 6 24.43 18.86
32.319038 -84.517143 7 21.83 7.33
34.81176 -88.190041 0 21.57 13.21
34.81176 -88.190041 1 23.76 14.35
34.81176 -88.190041 2 22.21 14.36
34.81176 -88.190041 3 20.01 12.93
34.81176 -88.190041 4 24.63 14.86
34.81176 -88.190041 5 21.18 3.98
34.81176 -88.190041 6 21.18 3.98
34.81176 -88.190041 7 21.18 3.98
42.599812 -71.367279 0 24.25 19.92
42.599812 -71.367279 1 20.02 11.88
42.599812 -71.367279 2 15.16 7.28
42.599812 -71.367279 3 14.7 5.33
42.599812 -71.367279 4 15.2 4.56
42.599812 -71.367279 5 17.27 10.86
42.599812 -71.367279 6 11.58 5.63
42.599812 -71.367279 7 11.58 5.63
45.216309 -112.63752 0 9.38 2.23
45.216309 -112.63752 1 13.98 -0.04
45.216309 -112.63752 2 9.38 1.35
45.216309 -112.63752 3 9.38 1.35
45.216309 -112.63752 4 11.1 -0.22
45.216309 -112.63752 5 13.18 4.16
45.216309 -112.63752 6 13.18 4.16
45.216309 -112.63752 7 13.31 1.01
37.641319 -120.760483 0 20.03 10.74
37.641319 -120.760483 1 13.8 5.19
37.641319 -120.760483 2 9.71 2.56
37.641319 -120.760483 3 9.66 2.56
37.641319 -120.760483 4 7.1 2
37.641319 -120.760483 5 18.07 7.96
37.641319 -120.760483 6 18.33 5.02
37.641319 -120.760483 7 15.38 5.08
42.829781 -78.636139 0 8.64 1.26
42.829781 -78.636139 1 15.94 7.32
42.829781 -78.636139 2 13.59 6.17
42.829781 -78.636139 3 14.25 4.93
42.829781 -78.636139 4 11.25 3.48
42.829781 -78.636139 5 8.72 6.47
42.829781 -78.636139 6 7.13 1.38
42.829781 -78.636139 7 7.53 1.99
41.805031 -87.869232 0 12.17 7.83
41.805031 -87.869232 1 12.2 7.16
41.805031 -87.869232 2 10.38 3.78
41.805031 -87.869232 3 8.51 3.78
41.805031 -87.869232 4 15 5.62
41.805031 -87.869232 5 13.17 5.02
41.805031 -87.869232 6 14.78 5.61
41.805031 -87.869232 7 14.78 5.61
35.441189 -89.778137 0 23.94 14.59
35.441189 -89.778137 1 21.49 12.49
35.441189 -89.778137 2 21.96 12.62
35.441189 -89.778137 3 20.81 11.98
35.441189 -89.778137 4 22.98 12.56
35.441189 -89.778137 5 22.83 6.23
35.441189 -89.778137 6 20.48 13.91
35.441189 -89.778137 7 22.83 6.23
47.567322 -122.632637 0 10.45 4.43
47.567322 -122.632637 1 8.17 2.86
47.567322 -122.632637 2 9.88 3.81
47.567322 -122.632637 3 9.66 3.81
47.567322 -122.632637 4 10.59 7.27
47.567322 -122.632637 5 8.92 6.96
47.567322 -122.632637 6 11.43 8.03
47.567322 -122.632637 7 11.21 7.19
37.987148 -122.588867 0 14.86 10.34
37.987148 -122.588867 1 13.54 9.28
37.987148 -122.588867 2 14.6 9.05
37.987148 -122.588867 3 13.36 9.16
37.987148 -122.588867 4 12.24 10.73
37.987148 -122.588867 5 12.92 10.61
37.987148 -122.588867 6 13.38 10.57
37.987148 -122.588867 7 11.78 10.84
34.055569 -117.182541 0 19.71 8.17
34.055569 -117.182541 1 19.66 7.48
34.055569 -117.182541 2 23.24 8.28
34.055569 -117.182541 3 21.71 5.5
34.055569 -117.182541 4 18.34 8.88
